City,20200227,20200228,20200229,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323,20200324,20200325,20200326,20200327,20200328,20200329,20200330,20200331,20200401,20200402,20200403,20200404,20200405
Drimmelen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,5.0,7.0,11.0,12.0,13.0,13.0,14.0,14.0,16.0,17.0,20.0,21.0,24.0,26.0,30.0,30.0,14.0,14.0,14.0,14.0,14.0,14
Dronten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,7.0,7.0,8.0,9.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,13.0,8.0,10.0,12.0,12.0,15.0,15
Druten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,11.0,13.0,16.0,18.0,12.0,13.0,13.0,16.0,16.0,16
Duiven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,6.0,7.0,4.0,4.0,4.0,4.0,5.0,5
Echt-Susteren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,7.0,11.0,12.0,14.0,15.0,20.0,23.0,25.0,28.0,29.0,32.0,20.0,22.0,22.0,23.0,23.0,25
Edam-Volendam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,5.0,6.0,7.0,9.0,10.0,14.0,14.0,14.0,16.0,10.0,10.0,10.0,11.0,14.0,14
Ede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,9.0,13.0,16.0,21.0,22.0,26.0,33.0,37.0,46.0,49.0,50.0,24.0,29.0,31.0,31.0,34.0,37
Eemnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
Eersel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,7.0,9.0,10.0,13.0,13.0,14.0,15.0,17.0,20.0,23.0,11.0,13.0,15.0,16.0,18.0,18
Eijsden-Margraten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,7.0,15.0,20.0,26.0,32.0,43.0,48.0,53.0,6.0,6.0,24.0,25.0,29.0,32
Eindhoven,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,6.0,7.0,8.0,8.0,8.0,12.0,13.0,21.0,21.0,22.0,23.0,24.0,28.0,35.0,46.0,55.0,68.0,80.0,93.0,113.0,128.0,139.0,143.0,46.0,62.0,69.0,79.0,87.0,87
Elburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,6.0,9.0,11.0,16.0,18.0,2.0,4.0,4.0,4.0,4.0,5
Emmen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,6.0,7.0,8.0,8.0,10.0,12.0,14.0,15.0,6.0,6.0,6.0,6.0,9.0,9
Enkhuizen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,6.0,7.0,8.0,10.0,13.0,15.0,17.0,17.0,17.0,18.0,13.0,14.0,14.0,14.0,14.0,14
Enschede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,8.0,16.0,18.0,20.0,20.0,26.0,34.0,45.0,49.0,55.0,55.0,24.0,28.0,28.0,32.0,34.0,37
Epe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,6.0,8.0,10.0,13.0,15.0,16.0,18.0,20.0,29.0,33.0,7.0,10.0,10.0,10.0,11.0,11
Ermelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,7.0,8.0,8.0,8.0,8.0,9.0,11.0,13.0,13.0,14.0,17.0,17.0,18.0,19.0,20.0,23.0,8.0,9.0,11.0,11.0,12.0,12
Etten-Leur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,6.0,7.0,8.0,10.0,12.0,13.0,14.0,15.0,18.0,20.0,24.0,24.0,31.0,37.0,40.0,50.0,51.0,54.0,21.0,23.0,26.0,29.0,31.0,31
Geertruidenberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,7.0,7.0,7.0,8.0,10.0,10.0,11.0,11.0,11.0,12.0,12.0,15.0,7.0,7.0,8.0,9.0,9.0,9
Geldrop-Mierlo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,6.0,6.0,8.0,9.0,15.0,16.0,20.0,22.0,24.0,26.0,9.0,10.0,13.0,18.0,18.0,18
Gemert-Bakel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,11.0,13.0,16.0,20.0,25.0,26.0,31.0,36.0,42.0,50.0,56.0,64.0,68.0,71.0,76.0,82.0,90.0,94.0,48.0,56.0,57.0,59.0,61.0,61
Gennep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,7.0,7.0,7.0,7.0,8.0,9.0,14.0,14.0,19.0,9.0,11.0,11.0,11.0,11.0,12
Gilze en Rijen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,7.0,12.0,13.0,16.0,18.0,19.0,22.0,25.0,27.0,29.0,13.0,13.0,15.0,15.0,15.0,15
Goeree-Overflakkee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,7.0,8.0,14.0,16.0,25.0,36.0,43.0,44.0,56.0,77.0,92.0,102.0,112.0,24.0,26.0,29.0,32.0,33.0,35
Goes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,7.0,12.0,12.0,16.0,17.0,5.0,6.0,7.0,8.0,8.0,8
Goirle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,11.0,11.0,12.0,13.0,13.0,16.0,18.0,21.0,24.0,26.0,34.0,34.0,16.0,17.0,19.0,20.0,20.0,21
Gooise Meren,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,12.0,18.0,20.0,24.0,25.0,25.0,26.0,10.0,15.0,15.0,15.0,16.0,16
Gorinchem,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,8.0,9.0,13.0,14.0,17.0,25.0,9.0,10.0,10.0,10.0,10.0,11
Gouda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,7.0,9.0,10.0,12.0,15.0,16.0,17.0,18.0,25.0,31.0,35.0,37.0,43.0,13.0,13.0,15.0,18.0,21.0,22
Grave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,10.0,11.0,11.0,11.0,14.0,16.0,19.0,22.0,25.0,10.0,10.0,11.0,13.0,14.0,14
Groningen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,7.0,7.0,11.0,23.0,28.0,39.0,46.0,53.0,53.0,58.0,76.0,80.0,85.0,87.0,88.0,9.0,11.0,12.0,12.0,13.0,13
Gulpen-Wittem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,7.0,8.0,10.0,11.0,2.0,2.0,10.0,10.0,10.0,10
Haaksbergen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,6.0,9.0,10.0,10.0,4.0,6.0,6.0,6.0,9.0,10
Haaren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,10.0,12.0,12.0,12.0,12.0,14.0,18.0,21.0,22.0,23.0,14.0,14.0,14.0,14.0,14.0,14
Haarlem,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,7.0,7.0,10.0,17.0,25.0,27.0,29.0,41.0,46.0,54.0,66.0,73.0,81.0,86.0,26.0,31.0,32.0,34.0,34.0,35
Haarlemmermeer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,5.0,8.0,12.0,16.0,18.0,23.0,23.0,30.0,40.0,45.0,53.0,61.0,31.0,32.0,34.0,38.0,39.0,41
Halderberge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,7.0,8.0,8.0,8.0,10.0,12.0,13.0,14.0,9.0,9.0,9.0,9.0,9.0,9
Hardenberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,6.0,7.0,9.0,11.0,16.0,20.0,21.0,9.0,9.0,10.0,10.0,10.0,10
Harderwijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,13.0,14.0,18.0,18.0,22.0,25.0,8.0,8.0,8.0,8.0,8.0,8
Hardinxveld-Giessendam,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,10.0,1.0,1.0,1.0,1.0,1.0,1
Harlingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2
Hattem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,7.0,7.0,10.0,12.0,3.0,5.0,5.0,5.0,6.0,6
Heemskerk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,7.0,9.0,10.0,16.0,19.0,22.0,27.0,14.0,17.0,17.0,18.0,18.0,18
Heemstede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,7.0,11.0,11.0,13.0,16.0,17.0,21.0,24.0,27.0,27.0,32.0,4.0,5.0,5.0,6.0,8.0,8
Heerde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,5.0,9.0,9.0,13.0,15.0,19.0,24.0,27.0,28.0,34.0,40.0,17.0,19.0,19.0,19.0,20.0,20
Heerenveen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,7.0,8.0,9.0,5.0,7.0,7.0,9.0,9.0,10
Heerhugowaard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,8.0,10.0,15.0,16.0,19.0,20.0,23.0,27.0,31.0,17.0,19.0,19.0,21.0,22.0,22
Heerlen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,6.0,8.0,14.0,15.0,18.0,19.0,24.0,29.0,46.0,53.0,63.0,68.0,75.0,78.0,87.0,24.0,26.0,66.0,72.0,74.0,80
Heeze-Leende,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,10.0,10.0,12.0,12.0,16.0,16.0,5.0,6.0,6.0,7.0,7.0,7
Heiloo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,6.0,8.0,9.0,10.0,13.0,13.0,16.0,17.0,5.0,5.0,5.0,7.0,7.0,7
Hellendoorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0,7.0,7.0,8.0,10.0,12.0,14.0,3.0,4.0,4.0,5.0,6.0,6
Hellevoetsluis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,10.0,15.0,15.0,15.0,4.0,6.0,6.0,7.0,7.0,8
Helmond,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,7.0,11.0,12.0,14.0,16.0,17.0,17.0,17.0,19.0,20.0,22.0,26.0,32.0,38.0,49.0,55.0,63.0,66.0,75.0,91.0,100.0,105.0,35.0,38.0,45.0,52.0,54.0,54
Hendrik-Ido-Ambacht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3
Hengelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,32.0,40.0,6.0,7.0,8.0,9.0,10.0,11
Het Hogeland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,7.0,7.0,9.0,9.0,4.0,4.0,4.0,5.0,5.0,5
Heumen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,6.0,7.0,7.0,7.0,9.0,11.0,12.0,15.0,15.0,16.0,19.0,20.0,7.0,8.0,10.0,11.0,12.0,12
Heusden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,11.0,15.0,16.0,19.0,20.0,25.0,37.0,39.0,44.0,46.0,22.0,25.0,29.0,31.0,31.0,32
Hillegom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,4.0,5.0,5.0,5
Hilvarenbeek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,8.0,10.0,10.0,10.0,12.0,13.0,13.0,4.0,5.0,5.0,6.0,6.0,6
Hilversum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,7.0,16.0,18.0,24.0,24.0,24.0,25.0,13.0,15.0,16.0,17.0,17.0,17
Hoeksche Waard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,6.0,8.0,12.0,17.0,17.0,21.0,23.0,31.0,36.0,43.0,51.0,55.0,60.0,62.0,29.0,30.0,35.0,42.0,49.0,49
Hof van Twente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,8.0,14.0,17.0,17.0,18.0,8.0,9.0,10.0,10.0,10.0,12
Hollands Kroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,7.0,8.0,10.0,10.0,14.0,17.0,18.0,23.0,25.0,17.0,20.0,21.0,22.0,23.0,23
Hoogeveen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,7.0,7.0,8.0,9.0,12.0,13.0,4.0,5.0,5.0,7.0,7.0,7
Hoorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,8.0,9.0,11.0,12.0,14.0,15.0,17.0,20.0,22.0,23.0,13.0,16.0,16.0,18.0,18.0,18
Horst aan de Maas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,8.0,8.0,10.0,11.0,13.0,13.0,16.0,17.0,18.0,20.0,25.0,27.0,32.0,34.0,21.0,25.0,29.0,33.0,34.0,34
Houten,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,9.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,17.0,17.0,19.0,23.0,25.0,29.0,37.0,43.0,47.0,52.0,56.0,58.0,9.0,10.0,12.0,13.0,13.0,15
Huizen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,8.0,13.0,13.0,13.0,13.0,9.0,12.0,12.0,12.0,13.0,13
Hulst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,6.0,4.0,4.0,4.0,4.0,4.0,4
IJsselstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,7.0,8.0,8.0,11.0,13.0,16.0,16.0,18.0,23.0,26.0,31.0,34.0,38.0,18.0,18.0,21.0,23.0,23.0,25
Kaag en Braassem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,5.0,5.0,6.0,6.0,8.0,4.0,4.0,4.0,5.0,5.0,5
Kampen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,12.0,14.0,17.0,20.0,30.0,41.0,45.0,55.0,62.0,69.0,34.0,38.0,38.0,38.0,39.0,39
Kapelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
Katwijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,6.0,6.0,6.0,7.0,10.0,15.0,19.0,21.0,24.0,8.0,9.0,11.0,12.0,12.0,12
Kerkrade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,6.0,8.0,8.0,17.0,21.0,26.0,28.0,32.0,34.0,36.0,10.0,10.0,30.0,33.0,34.0,36
Koggenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,6.0,6.0,9.0,10.0,10.0,4.0,6.0,6.0,6.0,6.0,6
Krimpen aan den IJssel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,7.0,7.0,12.0,13.0,15.0,2.0,3.0,4.0,4.0,4.0,4
Krimpenerwaard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,7.0,9.0,11.0,11.0,12.0,16.0,19.0,24.0,30.0,33.0,38.0,22.0,27.0,28.0,28.0,29.0,32
Laarbeek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,8.0,11.0,13.0,17.0,19.0,24.0,33.0,39.0,44.0,45.0,18.0,24.0,24.0,25.0,27.0,27
Landerd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,10.0,14.0,16.0,18.0,20.0,20.0,22.0,23.0,25.0,25.0,34.0,42.0,44.0,47.0,50.0,20.0,21.0,22.0,23.0,23.0,25
Landgraaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,9.0,10.0,11.0,18.0,21.0,25.0,28.0,29.0,29.0,32.0,7.0,7.0,22.0,27.0,27.0,29
Landsmeer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,3.0,3.0,3.0,3
Langedijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,12.0,12.0,13.0,14.0,14.0,15.0,16.0,6.0,8.0,8.0,10.0,11.0,12
Lansingerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,10.0,13.0,14.0,16.0,20.0,20.0,24.0,25.0,28.0,34.0,45.0,47.0,49.0,15.0,16.0,18.0,20.0,20.0,22
